Date,Original_USD_EUR_Price,Original_USD_EUR_Price_Pct_Change,Original_USD_EUR_Price_Pct_Change_diff
2018-04-19,1.237914800643921,0.00048278455409289656,0.0014479030335273757
2018-04-20,1.2345526218414307,-0.0027160017803659064,-0.003198786334458803
2018-04-23,1.2273402214050293,-0.005842116657322816,-0.003126114876956909
2018-04-24,1.22089684009552,-0.00524987383052844,0.0005922428267943758
2018-04-25,1.2241400480270386,0.0026564143873653023,0.007906288217893742
2018-04-26,1.2171669006347656,-0.00569636407493701,-0.008352778462302313
2018-04-27,1.2109616994857788,-0.005098069250610404,0.0005982948243266062
2018-04-30,1.2122827768325806,0.0010909323947758676,0.006189001645386272
2018-05-01,1.2081234455108643,-0.0034309910205799765,-0.004521923415355844
2018-05-02,1.1991558074951172,-0.007422782869638822,-0.0039917918490588455
2018-05-03,1.19510018825531,-0.003382061959303573,0.004040720910335249
2018-05-04,1.1989257335662842,0.003201024774800665,0.006583086734104238
2018-05-07,1.195500135421753,-0.0028572229693840656,-0.0060582477441847304
2018-05-08,1.1933743953704834,-0.001778117783750477,0.0010791051856335887
2018-05-09,1.1867886781692505,-0.005518567539894659,-0.003740449756144182
2018-05-10,1.184721827507019,-0.0017415490223751107,0.003777018517519548
2018-05-11,1.1917530298233032,0.005934897250166937,0.007676446272542048
2018-05-14,1.1952143907546997,0.0029044280524377353,-0.003030469197729202
2018-05-15,1.1931180953979492,-0.0017539073934901284,-0.004658335445927864
2018-05-16,1.1820889711380005,-0.009243950202825535,-0.0074900428093354066
2018-05-17,1.1816978454589844,-0.00033087668404485626,0.008913073518780679
2018-05-18,1.1795234680175781,-0.0018400451940925322,-0.001509168510047676
2018-05-21,1.1766643524169922,-0.002423958215423405,-0.000583913021330873
2018-05-22,1.1792453527450562,0.0021934890121912964,0.004617447227614702
2018-05-23,1.1788560152053833,-0.00033015821412107904,-0.0025236472263123755
2018-05-24,1.1710150241851807,-0.006651355991797336,-0.006321197777676257
2018-05-25,1.1722642183303833,0.0010667618428481518,0.007718117834645488
2018-05-28,1.1688934564590454,-0.002875428438939065,-0.003942190281787217
2018-05-29,1.162696123123169,-0.005301880425141681,-0.0024264519862026157
2018-05-30,1.1539349555969238,-0.007535216942765155,-0.0022333365176234743
2018-05-31,1.1667250394821167,0.011083886334456894,0.01861910327722205
2018-06-01,1.1693171262741089,0.002221677519788967,-0.008862208814667927
2018-06-04,1.1668611764907837,-0.00210032824127937,-0.004322005761068337
2018-06-05,1.1700559854507446,0.002737951201332356,0.004838279442611726
2018-06-06,1.1726216077804565,0.0021927346739083475,-0.0005452165274240084
2018-06-07,1.178550362586975,0.005055982908024781,0.0028632482341164334
